scenario,tool,ligand,count
DLPFC_down_08,CellAgentChat,EFNB2,2
DLPFC_down_08,CellAgentChat,EFNB3,3
DLPFC_down_08,CellAgentChat,ESAM,1
DLPFC_down_08,CellAgentChat,F11R,2
DLPFC_down_08,CellAgentChat,FGF1,3
DLPFC_down_08,CellAgentChat,FGF17,2
DLPFC_down_08,CellAgentChat,FGF18,1
DLPFC_down_08,CellAgentChat,FGF2,2
DLPFC_down_08,CellAgentChat,FGF7,2
DLPFC_down_08,CellAgentChat,FGF8,1
DLPFC_down_08,CellAgentChat,FGF9,1
DLPFC_down_08,CellAgentChat,FLRT1,4
DLPFC_down_08,CellAgentChat,FLRT2,5
DLPFC_down_08,CellAgentChat,FLRT3,5
DLPFC_down_08,CellAgentChat,FN1,7
DLPFC_down_08,CellAgentChat,GAD1,11
DLPFC_down_08,CellAgentChat,GAD2,9
DLPFC_down_08,CellAgentChat,GAL,1
DLPFC_down_08,CellAgentChat,GDF10,1
DLPFC_down_08,CellAgentChat,GDF11,1
DLPFC_down_08,CellAgentChat,GDF15,1
DLPFC_down_08,CellAgentChat,GDF5,1
DLPFC_down_08,CellAgentChat,GDF6,1
DLPFC_down_08,CellAgentChat,GDF7,1
DLPFC_down_08,CellAgentChat,GGT1,1
DLPFC_down_08,CellAgentChat,GJA1,1
DLPFC_down_08,CellAgentChat,GJA5,1
DLPFC_down_08,CellAgentChat,GJC1,1
DLPFC_down_08,CellAgentChat,GLS,15
DLPFC_down_08,CellAgentChat,GLS2,9
DLPFC_down_08,CellAgentChat,GRN,1
DLPFC_down_08,CellAgentChat,HLA-A,2
DLPFC_down_08,CellAgentChat,HLA-C,1
DLPFC_down_08,CellAgentChat,HLA-DOA,1
DLPFC_down_08,CellAgentChat,HLA-DQA2,1
DLPFC_down_08,CellAgentChat,HSD17B1,1
DLPFC_down_08,CellAgentChat,HSD17B12,1
DLPFC_down_08,CellAgentChat,IBSP,1
DLPFC_down_08,CellAgentChat,ICAM5,1
DLPFC_down_08,CellAgentChat,IL33,1
DLPFC_down_08,CellAgentChat,INHBA,1
DLPFC_down_08,CellAgentChat,INSL5,1
DLPFC_down_08,CellAgentChat,ITGAV,1
DLPFC_down_08,CellAgentChat,ITGB1,1
DLPFC_down_08,CellAgentChat,JAG1,3
DLPFC_down_08,CellAgentChat,JAM2,4
DLPFC_down_08,CellAgentChat,JAM3,2
DLPFC_down_08,CellAgentChat,KITLG,1
DLPFC_down_08,CellAgentChat,KLK2,1
DLPFC_down_08,CellAgentChat,KLK5,1
DLPFC_down_08,CellAgentChat,L1CAM,2
DLPFC_down_08,CellAgentChat,LAMA1,1
DLPFC_down_08,CellAgentChat,LAMA2,1
DLPFC_down_08,CellAgentChat,LAMA3,4
DLPFC_down_08,CellAgentChat,LAMA4,7
DLPFC_down_08,CellAgentChat,LAMA5,4
DLPFC_down_08,CellAgentChat,LAMB1,1
DLPFC_down_08,CellAgentChat,LAMB2,5
DLPFC_down_08,CellAgentChat,LAMC1,8
DLPFC_down_08,CellAgentChat,LAMC2,1
DLPFC_down_08,CellAgentChat,LCK,2
DLPFC_down_08,CellAgentChat,LGALS9,2
DLPFC_down_08,CellAgentChat,LIPA,2
DLPFC_down_08,CellAgentChat,LPAR1,1
DLPFC_down_08,CellAgentChat,LRFN4,2
DLPFC_down_08,CellAgentChat,LRFN5,1
DLPFC_down_08,CellAgentChat,LRRC4,1
DLPFC_down_08,CellAgentChat,LRRC4B,2
DLPFC_down_08,CellAgentChat,LRRC4C,1
DLPFC_down_08,CellAgentChat,LTA4H,1
DLPFC_down_08,CellAgentChat,LTB,1
DLPFC_down_08,CellAgentChat,MAG,1
DLPFC_down_08,CellAgentChat,MDK,5
DLPFC_down_08,CellAgentChat,MICB,1
DLPFC_down_08,CellAgentChat,MIF,1
DLPFC_down_08,CellAgentChat,MMP2,2
DLPFC_down_08,CellAgentChat,MPZ,1
DLPFC_down_08,CellAgentChat,MPZL1,1
DLPFC_down_08,CellAgentChat,NAMPT,2
DLPFC_down_08,CellAgentChat,NCAM1,4
DLPFC_down_08,CellAgentChat,NCAM2,1
DLPFC_down_08,CellAgentChat,NECTIN1,1
DLPFC_down_08,CellAgentChat,NEGR1,1
DLPFC_down_08,CellAgentChat,NFASC,2
DLPFC_down_08,CellAgentChat,NPNT,1
DLPFC_down_08,CellAgentChat,NPPA,1
DLPFC_down_08,CellAgentChat,NPY,1
DLPFC_down_08,CellAgentChat,NRG1,1
DLPFC_down_08,CellAgentChat,NRG2,1
DLPFC_down_08,CellAgentChat,NRXN1,11
DLPFC_down_08,CellAgentChat,NRXN2,10
DLPFC_down_08,CellAgentChat,NRXN3,7
DLPFC_down_08,CellAgentChat,NTN1,1
DLPFC_down_08,CellAgentChat,NTN4,3
DLPFC_down_08,CellAgentChat,OCLN,1
DLPFC_down_08,CellAgentChat,PCDHA1,1
DLPFC_down_08,CellAgentChat,PCDHA10,1
DLPFC_down_08,CellAgentChat,PCDHA9,1
DLPFC_down_08,CellAgentChat,PCDHB1,1
DLPFC_down_08,CellAgentChat,PCDHB10,1
DLPFC_down_08,CellAgentChat,PCDHB11,1
DLPFC_down_08,CellAgentChat,PCDHB12,1
DLPFC_down_08,CellAgentChat,PCDHB13,1
DLPFC_down_08,CellAgentChat,PCDHB14,1
DLPFC_down_08,CellAgentChat,PCDHB15,1
DLPFC_down_08,CellAgentChat,PCDHB16,1
DLPFC_down_08,CellAgentChat,PCDHB2,1
DLPFC_down_08,CellAgentChat,PCDHB3,1
DLPFC_down_08,CellAgentChat,PCDHB4,1
DLPFC_down_08,CellAgentChat,PCDHB5,1
DLPFC_down_08,CellAgentChat,PCDHB6,1
DLPFC_down_08,CellAgentChat,PCDHB7,1
DLPFC_down_08,CellAgentChat,PCDHB9,1
DLPFC_down_08,CellAgentChat,PCDHGA1,1
DLPFC_down_08,CellAgentChat,PCDHGA10,1
DLPFC_down_08,CellAgentChat,PCDHGA2,1
DLPFC_down_08,CellAgentChat,PCDHGA6,1
DLPFC_down_08,CellAgentChat,PDGFB,1
DLPFC_down_08,CellAgentChat,PDGFD,1
DLPFC_down_08,CellAgentChat,PDYN,2
DLPFC_down_08,CellAgentChat,PECAM1,1
DLPFC_down_08,CellAgentChat,PENK,1
DLPFC_down_08,CellAgentChat,PLAU,1
DLPFC_down_08,CellAgentChat,POSTN,1
DLPFC_down_08,CellAgentChat,PPIA,1
DLPFC_down_08,CellAgentChat,PROS1,1
DLPFC_down_08,CellAgentChat,PRSS3,1
DLPFC_down_08,CellAgentChat,PSAP,2
DLPFC_down_08,CellAgentChat,PTHLH,1
DLPFC_down_08,CellAgentChat,PTN,5
DLPFC_down_08,CellAgentChat,PTPRC,1
DLPFC_down_08,CellAgentChat,PTPRM,1
DLPFC_down_08,CellAgentChat,PTPRS,1
DLPFC_down_08,CellAgentChat,RELN,2
DLPFC_down_08,CellAgentChat,RTN4R,1
DLPFC_down_08,CellAgentChat,SELE,1
DLPFC_down_08,CellAgentChat,SEMA3B,3
DLPFC_down_08,CellAgentChat,SEMA3C,5
DLPFC_down_08,CellAgentChat,SEMA3D,4
DLPFC_down_08,CellAgentChat,SEMA3E,1
DLPFC_down_08,CellAgentChat,SEMA3G,1
DLPFC_down_08,CellAgentChat,SEMA4A,1
DLPFC_down_08,CellAgentChat,SEMA4D,2
DLPFC_down_08,CellAgentChat,SEMA5B,1
DLPFC_down_08,CellAgentChat,SEMA6B,2
DLPFC_down_08,CellAgentChat,SEMA6D,1
DLPFC_down_08,CellAgentChat,SEMA7A,2
DLPFC_down_08,CellAgentChat,SHMT2,1
DLPFC_down_08,CellAgentChat,SLC17A6,12
DLPFC_down_08,CellAgentChat,SLC17A7,15
DLPFC_down_08,CellAgentChat,SLC17A8,4
DLPFC_down_08,CellAgentChat,SLC1A1,15
DLPFC_down_08,CellAgentChat,SLC1A2,11
DLPFC_down_08,CellAgentChat,SLC1A3,9
DLPFC_down_08,CellAgentChat,SLC1A6,2
DLPFC_down_08,CellAgentChat,SLC29A1,1
DLPFC_down_08,CellAgentChat,SLC29A3,2
DLPFC_down_08,CellAgentChat,SLC32A1,7
DLPFC_down_08,CellAgentChat,SLC6A1,11
DLPFC_down_08,CellAgentChat,SLC6A11,1
DLPFC_down_08,CellAgentChat,SLC6A12,4
DLPFC_down_08,CellAgentChat,SLC6A13,1
DLPFC_down_08,CellAgentChat,SLC6A6,2
DLPFC_down_08,CellAgentChat,SLC6A8,11
DLPFC_down_08,CellAgentChat,SLIT1,1
DLPFC_down_08,CellAgentChat,SLITRK2,2
DLPFC_down_08,CellAgentChat,SLURP1,2
DLPFC_down_08,CellAgentChat,SPP1,7
DLPFC_down_08,CellAgentChat,SST,2
DLPFC_down_08,CellAgentChat,TENM2,1
DLPFC_down_08,CellAgentChat,TENM3,2
DLPFC_down_08,CellAgentChat,TGFA,1
DLPFC_down_08,CellAgentChat,TGFB3,2
DLPFC_down_08,CellAgentChat,THBS1,2
DLPFC_down_08,CellAgentChat,THBS2,6
DLPFC_down_08,CellAgentChat,THBS3,3
DLPFC_down_08,CellAgentChat,THBS4,3
DLPFC_down_08,CellAgentChat,THY1,1
DLPFC_down_08,CellAgentChat,TNC,3
DLPFC_down_08,CellAgentChat,TNFSF10,1
DLPFC_down_08,CellAgentChat,TNFSF4,1
DLPFC_down_08,CellAgentChat,TNN,2
DLPFC_down_08,CellAgentChat,TNR,1
DLPFC_down_08,CellAgentChat,TNXB,1
DLPFC_down_08,CellAgentChat,TPH1,1
DLPFC_down_08,CellAgentChat,TPH2,3
DLPFC_down_08,CellAgentChat,TUB,1
DLPFC_down_08,CellAgentChat,UNC5A,1
DLPFC_down_08,CellAgentChat,VCAM1,1
DLPFC_down_08,CellAgentChat,VWF,1
DLPFC_down_08,CellAgentChat,WNT10A,2
DLPFC_down_08,CellAgentChat,WNT10B,4
DLPFC_down_08,CellAgentChat,WNT11,2
DLPFC_down_08,CellAgentChat,WNT16,1
DLPFC_down_08,CellAgentChat,WNT2,1
DLPFC_down_08,CellAgentChat,WNT3,4
DLPFC_down_08,CellAgentChat,WNT4,4
DLPFC_down_08,CellAgentChat,WNT5A,6
DLPFC_down_08,CellAgentChat,WNT5B,3
DLPFC_down_08,CellAgentChat,WNT6,1
DLPFC_down_08,CellAgentChat,WNT7A,2
DLPFC_down_08,CellAgentChat,WNT7B,6
DLPFC_down_08,CellAgentChat,WNT9A,2
DLPFC_down_08,Giotto,CCL11,1
DLPFC_down_08,Giotto,CCL17,1
DLPFC_down_08,Giotto,CCL18,1
DLPFC_down_08,Giotto,CCL2,1
DLPFC_down_08,Giotto,CCL5,1
DLPFC_down_08,Giotto,CCL8,1
DLPFC_down_08,Giotto,CLEC2D,1
DLPFC_down_08,Giotto,CXCL1,1
DLPFC_down_08,Giotto,CXCL10,1
DLPFC_down_08,Giotto,CXCL11,1
DLPFC_down_08,Giotto,CXCL13,1
DLPFC_down_08,Giotto,CXCL2,1
DLPFC_down_08,Giotto,CXCL3,1
DLPFC_down_08,Giotto,CXCL8,1
DLPFC_down_08,Giotto,DDC,2
DLPFC_down_08,Giotto,DSC2,2
DLPFC_down_08,Giotto,HLA-G,2
DLPFC_down_08,Giotto,NTF3,1
DLPFC_down_08,Giotto,PCDHAC2,1
DLPFC_down_08,Giotto,PDYN,1
DLPFC_down_08,Giotto,PENK,1
DLPFC_down_08,Giotto,PNOC,1
DLPFC_down_08,Giotto,POMC,1
DLPFC_down_08,Giotto,UCN,1
DLPFC_down_08,Giotto,VEGFD,1
DLPFC_down_08,Giotto,WNT5A,6
DLPFC_down_08,SpaTalk,COL1A2,2
DLPFC_down_08,SpaTalk,COL4A5,1
DLPFC_down_08,SpaTalk,COL6A3,1
DLPFC_down_08,SpaTalk,DAGLB,1
DLPFC_down_08,SpaTalk,FN1,2
DLPFC_down_08,SpaTalk,LAMA5,1
DLPFC_down_08,SpaTalk,NTN4,1
DLPFC_down_08,SpaTalk,PECAM1,1
DLPFC_down_08,SpaTalk,PPIA,1
DLPFC_down_08,SpaTalk,PTN,1
DLPFC_down_08,SpaTalk,SEMA3B,1
DLPFC_down_08,SpaTalk,THY1,1
DLPFC_down_08,SpaTalk,WNT2B,1
DLPFC_down_08,SpaTalk,WNT7B,1
DLPFC_down_08,SpatialDM,AKR1C3,1
DLPFC_down_08,SpatialDM,ANGPT2,1
DLPFC_down_08,SpatialDM,CADM1,1
DLPFC_down_08,SpatialDM,CBR1,1
DLPFC_down_08,SpatialDM,CD274,1
DLPFC_down_08,SpatialDM,CDH1,1
DLPFC_down_08,SpatialDM,COL4A5,2
DLPFC_down_08,SpatialDM,COL6A3,1
DLPFC_down_08,SpatialDM,COL6A5,5
DLPFC_down_08,SpatialDM,COL9A2,1
DLPFC_down_08,SpatialDM,COL9A3,1
DLPFC_down_08,SpatialDM,CTF1,1
DLPFC_down_08,SpatialDM,CXCL1,1
DLPFC_down_08,SpatialDM,CXCL9,1
DLPFC_down_08,SpatialDM,DBH,1
DLPFC_down_08,SpatialDM,DDC,4
DLPFC_down_08,SpatialDM,DSC1,1
DLPFC_down_08,SpatialDM,FLRT3,3
DLPFC_down_08,SpatialDM,GLS,2
DLPFC_down_08,SpatialDM,GLS2,2
DLPFC_down_08,SpatialDM,HLA-B,1
DLPFC_down_08,SpatialDM,HLA-C,1
DLPFC_down_08,SpatialDM,HSD17B1,1
DLPFC_down_08,SpatialDM,IL25,1
DLPFC_down_08,SpatialDM,JAG2,1
DLPFC_down_08,SpatialDM,L1CAM,2
DLPFC_down_08,SpatialDM,LAMA4,1
DLPFC_down_08,SpatialDM,LAMB1,1
DLPFC_down_08,SpatialDM,LAMB3,1
DLPFC_down_08,SpatialDM,LAMC2,1
DLPFC_down_08,SpatialDM,LAMC3,1
DLPFC_down_08,SpatialDM,MDK,1
DLPFC_down_08,SpatialDM,NRTN,1
DLPFC_down_08,SpatialDM,NRXN2,2
DLPFC_down_08,SpatialDM,PCDHB4,1
DLPFC_down_08,SpatialDM,PNMT,2
DLPFC_down_08,SpatialDM,PTGES,1
DLPFC_down_08,SpatialDM,PTH2,1
DLPFC_down_08,SpatialDM,PTN,1
DLPFC_down_08,SpatialDM,SEMA3A,1
DLPFC_down_08,SpatialDM,SEMA3G,1
DLPFC_down_08,SpatialDM,SEMA4A,1
DLPFC_down_08,SpatialDM,SHH,2
DLPFC_down_08,SpatialDM,SLC10A4,1
DLPFC_down_08,SpatialDM,SLC17A6,2
DLPFC_down_08,SpatialDM,SLC17A7,1
DLPFC_down_08,SpatialDM,SLC17A8,1
DLPFC_down_08,SpatialDM,SLC18A2,1
DLPFC_down_08,SpatialDM,SLC1A1,2
DLPFC_down_08,SpatialDM,SLC1A2,1
DLPFC_down_08,SpatialDM,SLC1A3,1
DLPFC_down_08,SpatialDM,SLC6A11,1
DLPFC_down_08,SpatialDM,SLC6A13,1
DLPFC_down_08,SpatialDM,SLC6A6,1
DLPFC_down_08,SpatialDM,TGFB3,1
DLPFC_down_08,SpatialDM,THBS1,1
DLPFC_down_08,SpatialDM,THBS2,1
DLPFC_down_08,SpatialDM,THBS4,1
DLPFC_down_08,SpatialDM,WNT11,5
DLPFC_down_08,Squidpy,ADCYAP1,1
DLPFC_down_08,Squidpy,ADIPOQ,2
DLPFC_down_08,Squidpy,AGRN,1
DLPFC_down_08,Squidpy,AGT,2
DLPFC_down_08,Squidpy,ALDH1A1,8
DLPFC_down_08,Squidpy,ALDH1A3,8
DLPFC_down_08,Squidpy,ANGPTL2,3
DLPFC_down_08,Squidpy,ANGPTL4,9
DLPFC_down_08,Squidpy,APLN,1
DLPFC_down_08,Squidpy,APOE,2
DLPFC_down_08,Squidpy,APP,5
DLPFC_down_08,Squidpy,BDNF,2
DLPFC_down_08,Squidpy,BMP7,6
DLPFC_down_08,Squidpy,C1QL1,1
DLPFC_down_08,Squidpy,C1QL2,1
DLPFC_down_08,Squidpy,C3,1
DLPFC_down_08,Squidpy,CADM1,2
DLPFC_down_08,Squidpy,CADM3,5
DLPFC_down_08,Squidpy,CCK,1
DLPFC_down_08,Squidpy,CD46,1
DLPFC_down_08,Squidpy,CD55,1
DLPFC_down_08,Squidpy,CD6,1
DLPFC_down_08,Squidpy,CD99,2
DLPFC_down_08,Squidpy,CDH1,2
DLPFC_down_08,Squidpy,CDH12,1
DLPFC_down_08,Squidpy,CDH4,1
DLPFC_down_08,Squidpy,CDH5,1
DLPFC_down_08,Squidpy,CEACAM5,1
DLPFC_down_08,Squidpy,CEACAM6,1
DLPFC_down_08,Squidpy,CHAD,1
DLPFC_down_08,Squidpy,CLDN11,1
DLPFC_down_08,Squidpy,CLDN3,1
DLPFC_down_08,Squidpy,CNTN1,3
DLPFC_down_08,Squidpy,CNTN2,3
DLPFC_down_08,Squidpy,COL1A1,8
DLPFC_down_08,Squidpy,COL1A2,8
DLPFC_down_08,Squidpy,COL2A1,8
DLPFC_down_08,Squidpy,COL3A1,1
DLPFC_down_08,Squidpy,COL4A1,8
DLPFC_down_08,Squidpy,COL4A2,8
DLPFC_down_08,Squidpy,COL4A5,8
DLPFC_down_08,Squidpy,COL6A1,7
DLPFC_down_08,Squidpy,COL6A2,8
DLPFC_down_08,Squidpy,COL6A3,8
DLPFC_down_08,Squidpy,COL9A2,8
DLPFC_down_08,Squidpy,COL9A3,8
DLPFC_down_08,Squidpy,COMP,7
DLPFC_down_08,Squidpy,CORT,3
DLPFC_down_08,Squidpy,CSF1,1
DLPFC_down_08,Squidpy,CSPG4,1
DLPFC_down_08,Squidpy,CX3CL1,1
DLPFC_down_08,Squidpy,CXCL12,1
DLPFC_down_08,Squidpy,DAGLA,1
DLPFC_down_08,Squidpy,DAGLB,1
DLPFC_down_08,Squidpy,DHCR24,1
DLPFC_down_08,Squidpy,DHCR7,3
DLPFC_down_08,Squidpy,DLL1,4
DLPFC_down_08,Squidpy,DLL3,4
DLPFC_down_08,Squidpy,EFNA1,4
DLPFC_down_08,Squidpy,EFNA3,4
DLPFC_down_08,Squidpy,EFNA5,5
DLPFC_down_08,Squidpy,EFNB1,4
DLPFC_down_08,Squidpy,EFNB2,4
DLPFC_down_08,Squidpy,EFNB3,5
DLPFC_down_08,Squidpy,ENHO,1
DLPFC_down_08,Squidpy,ESAM,1
DLPFC_down_08,Squidpy,F11R,2
DLPFC_down_08,Squidpy,FGF1,4
DLPFC_down_08,Squidpy,FGF2,4
DLPFC_down_08,Squidpy,FGF7,2
DLPFC_down_08,Squidpy,FGF9,4
DLPFC_down_08,Squidpy,FLRT1,7
DLPFC_down_08,Squidpy,FLRT2,8
DLPFC_down_08,Squidpy,FLRT3,8
DLPFC_down_08,Squidpy,FN1,8
DLPFC_down_08,Squidpy,GAD1,11
DLPFC_down_08,Squidpy,GAD2,11
DLPFC_down_08,Squidpy,GAS6,2
DLPFC_down_08,Squidpy,GDF11,4
DLPFC_down_08,Squidpy,GDF15,1
DLPFC_down_08,Squidpy,GJA1,1
DLPFC_down_08,Squidpy,GJC1,2
DLPFC_down_08,Squidpy,GLS,19
DLPFC_down_08,Squidpy,GLS2,19
DLPFC_down_08,Squidpy,GRN,1
DLPFC_down_08,Squidpy,HLA-DMA,1
DLPFC_down_08,Squidpy,HLA-DMB,1
DLPFC_down_08,Squidpy,HLA-DPA1,1
DLPFC_down_08,Squidpy,HLA-DPB1,1
DLPFC_down_08,Squidpy,HLA-DQB1,1
DLPFC_down_08,Squidpy,HLA-DRA,1
DLPFC_down_08,Squidpy,HLA-DRB1,1
DLPFC_down_08,Squidpy,HSD17B1,1
DLPFC_down_08,Squidpy,HSD17B12,1
DLPFC_down_08,Squidpy,HSPG2,1
DLPFC_down_08,Squidpy,ICAM1,2
DLPFC_down_08,Squidpy,ICAM2,1
DLPFC_down_08,Squidpy,IGF1,4
DLPFC_down_08,Squidpy,IGFBP3,1
DLPFC_down_08,Squidpy,IL16,1
DLPFC_down_08,Squidpy,IL34,1
DLPFC_down_08,Squidpy,INHBB,2
DLPFC_down_08,Squidpy,ITGAV,3
DLPFC_down_08,Squidpy,ITGB1,1
DLPFC_down_08,Squidpy,ITGB5,1
DLPFC_down_08,Squidpy,JAG1,4
DLPFC_down_08,Squidpy,JAG2,4
DLPFC_down_08,Squidpy,JAM2,6
DLPFC_down_08,Squidpy,JAM3,3
DLPFC_down_08,Squidpy,KITLG,1
DLPFC_down_08,Squidpy,L1CAM,2
DLPFC_down_08,Squidpy,LAMA2,12
DLPFC_down_08,Squidpy,LAMA4,13
DLPFC_down_08,Squidpy,LAMA5,11
DLPFC_down_08,Squidpy,LAMB1,13
DLPFC_down_08,Squidpy,LAMB2,13
DLPFC_down_08,Squidpy,LAMB3,12
DLPFC_down_08,Squidpy,LAMC1,13
DLPFC_down_08,Squidpy,LGALS9,5
DLPFC_down_08,Squidpy,LIPA,1
DLPFC_down_08,Squidpy,LPAR1,1
DLPFC_down_08,Squidpy,LRFN4,3
DLPFC_down_08,Squidpy,LRFN5,3
DLPFC_down_08,Squidpy,LRRC4,1
DLPFC_down_08,Squidpy,LRRC4B,3
DLPFC_down_08,Squidpy,LRRC4C,2
DLPFC_down_08,Squidpy,LTA4H,1
DLPFC_down_08,Squidpy,LTB,1
DLPFC_down_08,Squidpy,MAG,1
DLPFC_down_08,Squidpy,MDK,8
DLPFC_down_08,Squidpy,MIF,3
DLPFC_down_08,Squidpy,MMP2,2
DLPFC_down_08,Squidpy,NAMPT,2
DLPFC_down_08,Squidpy,NCAM1,4
DLPFC_down_08,Squidpy,NCAM2,1
DLPFC_down_08,Squidpy,NECTIN1,1
DLPFC_down_08,Squidpy,NECTIN3,3
DLPFC_down_08,Squidpy,NEGR1,1
DLPFC_down_08,Squidpy,NFASC,2
DLPFC_down_08,Squidpy,NPNT,1
DLPFC_down_08,Squidpy,NPPC,1
DLPFC_down_08,Squidpy,NPY,2
DLPFC_down_08,Squidpy,NRG1,6
DLPFC_down_08,Squidpy,NRG2,3
DLPFC_down_08,Squidpy,NRG3,2
DLPFC_down_08,Squidpy,NRXN1,12
DLPFC_down_08,Squidpy,NRXN2,12
DLPFC_down_08,Squidpy,NRXN3,11
DLPFC_down_08,Squidpy,NT5E,1
DLPFC_down_08,Squidpy,NTN4,3
DLPFC_down_08,Squidpy,OCLN,1
DLPFC_down_08,Squidpy,PCDHB10,1
DLPFC_down_08,Squidpy,PCDHB14,1
DLPFC_down_08,Squidpy,PCDHB5,1
DLPFC_down_08,Squidpy,PDGFA,2
DLPFC_down_08,Squidpy,PDGFB,2
DLPFC_down_08,Squidpy,PDGFC,1
DLPFC_down_08,Squidpy,PDGFD,1
DLPFC_down_08,Squidpy,PECAM1,2
DLPFC_down_08,Squidpy,PENK,3
DLPFC_down_08,Squidpy,PNMT,4
DLPFC_down_08,Squidpy,PNOC,1
DLPFC_down_08,Squidpy,POMC,2
DLPFC_down_08,Squidpy,POSTN,2
DLPFC_down_08,Squidpy,PPIA,1
DLPFC_down_08,Squidpy,PRSS3,1
DLPFC_down_08,Squidpy,PSAP,2
DLPFC_down_08,Squidpy,PSPN,1
DLPFC_down_08,Squidpy,PTGR1,1
DLPFC_down_08,Squidpy,PTHLH,1
DLPFC_down_08,Squidpy,PTN,7
DLPFC_down_08,Squidpy,PTPRS,2
DLPFC_down_08,Squidpy,RELN,4
DLPFC_down_08,Squidpy,RTN4R,1
DLPFC_down_08,Squidpy,SDC1,1
DLPFC_down_08,Squidpy,SDC2,1
DLPFC_down_08,Squidpy,SEMA3A,5
DLPFC_down_08,Squidpy,SEMA3B,6
DLPFC_down_08,Squidpy,SEMA3C,7
DLPFC_down_08,Squidpy,SEMA3E,1
DLPFC_down_08,Squidpy,SEMA3F,5
DLPFC_down_08,Squidpy,SEMA3G,5
DLPFC_down_08,Squidpy,SEMA4A,6
DLPFC_down_08,Squidpy,SEMA4D,2
DLPFC_down_08,Squidpy,SEMA5A,2
DLPFC_down_08,Squidpy,SEMA5B,2
DLPFC_down_08,Squidpy,SEMA6A,2
DLPFC_down_08,Squidpy,SEMA6B,2
DLPFC_down_08,Squidpy,SEMA6D,3
DLPFC_down_08,Squidpy,SEMA7A,2
DLPFC_down_08,Squidpy,SHMT1,2
DLPFC_down_08,Squidpy,SHMT2,2
DLPFC_down_08,Squidpy,SLC17A6,19
DLPFC_down_08,Squidpy,SLC17A7,19
DLPFC_down_08,Squidpy,SLC1A1,19
DLPFC_down_08,Squidpy,SLC1A2,19
DLPFC_down_08,Squidpy,SLC1A3,19
DLPFC_down_08,Squidpy,SLC1A6,19
DLPFC_down_08,Squidpy,SLC29A1,1
DLPFC_down_08,Squidpy,SLC29A2,1
DLPFC_down_08,Squidpy,SLC29A3,1
DLPFC_down_08,Squidpy,SLC29A4,1
DLPFC_down_08,Squidpy,SLC32A1,11
DLPFC_down_08,Squidpy,SLC6A1,11
DLPFC_down_08,Squidpy,SLC6A11,11
DLPFC_down_08,Squidpy,SLC6A12,11
DLPFC_down_08,Squidpy,SLC6A6,11
DLPFC_down_08,Squidpy,SLC6A8,11
DLPFC_down_08,Squidpy,SLC6A9,2
DLPFC_down_08,Squidpy,SLIT1,1
DLPFC_down_08,Squidpy,SLIT2,2
DLPFC_down_08,Squidpy,SLITRK1,2
DLPFC_down_08,Squidpy,SLITRK2,2
DLPFC_down_08,Squidpy,SLITRK3,1
DLPFC_down_08,Squidpy,SLITRK4,1
DLPFC_down_08,Squidpy,SLITRK5,1
DLPFC_down_08,Squidpy,SLITRK6,1
DLPFC_down_08,Squidpy,SPP1,6
DLPFC_down_08,Squidpy,SRD5A1,1
DLPFC_down_08,Squidpy,SRD5A3,1
DLPFC_down_08,Squidpy,SST,3
DLPFC_down_08,Squidpy,SULT1A1,2
DLPFC_down_08,Squidpy,TAX1BP3,2
DLPFC_down_08,Squidpy,TENM1,3
DLPFC_down_08,Squidpy,TENM2,3
DLPFC_down_08,Squidpy,TENM3,3
DLPFC_down_08,Squidpy,TENM4,3
DLPFC_down_08,Squidpy,TGFA,2
DLPFC_down_08,Squidpy,TGFB2,5
DLPFC_down_08,Squidpy,TGFB3,5
DLPFC_down_08,Squidpy,TGM2,1
DLPFC_down_08,Squidpy,THBS1,6
DLPFC_down_08,Squidpy,THBS2,7
DLPFC_down_08,Squidpy,THBS3,6
DLPFC_down_08,Squidpy,THBS4,6
DLPFC_down_08,Squidpy,THY1,4
DLPFC_down_08,Squidpy,TNC,5
DLPFC_down_08,Squidpy,TNFSF12,1
DLPFC_down_08,Squidpy,TNR,5
DLPFC_down_08,Squidpy,TNXB,5
DLPFC_down_08,Squidpy,UBASH3B,2
DLPFC_down_08,Squidpy,UNC5A,1
DLPFC_down_08,Squidpy,VEGFA,1
DLPFC_down_08,Squidpy,VEGFB,1
DLPFC_down_08,Squidpy,VIP,2
DLPFC_down_08,Squidpy,VSIR,1
DLPFC_down_08,Squidpy,VWF,1
DLPFC_down_08,Squidpy,WNT10B,9
DLPFC_down_08,Squidpy,WNT2,9
DLPFC_down_08,Squidpy,WNT2B,9
DLPFC_down_08,Squidpy,WNT3,9
DLPFC_down_08,Squidpy,WNT4,9
DLPFC_down_08,Squidpy,WNT5A,8
DLPFC_down_08,Squidpy,WNT5B,7
DLPFC_down_08,Squidpy,WNT7A,9
DLPFC_down_08,Squidpy,WNT7B,9
DLPFC_down_08,stLearn,ADCYAP1,1
DLPFC_down_08,stLearn,ADIPOQ,2
DLPFC_down_08,stLearn,ADM,3
DLPFC_down_08,stLearn,AGRN,1
DLPFC_down_08,stLearn,AGT,2
DLPFC_down_08,stLearn,AKR1C3,1
DLPFC_down_08,stLearn,ALDH1A1,8
DLPFC_down_08,stLearn,ALDH1A2,7
DLPFC_down_08,stLearn,ALDH1A3,8
DLPFC_down_08,stLearn,ALOX5AP,1
DLPFC_down_08,stLearn,AMH,3
